FIPS,INTPTLAT,INTPTLONG,2 classes,3 classes,4 classes,5 classes,6 classes,7 classes,8 classes,9 classes,10 classes,11 classes,12 classes,13 classes,14 classes,15 classes,16 classes,17 classes,18 classes,19 classes,20 classes,21 classes,22 classes,23 classes,24 classes,25 classes,26 classes,27 classes,28 classes,29 classes,30 classes,31 classes,32 classes,33 classes,34 classes,35 classes,36 classes,37 classes,38 classes,39 classes
06067009634,38.4697876,-121.4409188,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067009635,38.3888274,-121.464092,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067009636,38.4013466,-121.4434549,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067009637,38.3868483,-121.4250605,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067009638,38.3360221,-121.4080964,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067009639,38.4299065,-121.4080911,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067009800,38.0962278,-121.6964377,0,2,2,2,5,2,2,2,0,2,0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,26,12,12,12,12,12,12,12,12,12,12,12,12
06067009900,38.2710059,-121.5387474,0,2,2,2,5,2,2,2,0,2,0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,26,12,12,12,12,12,12,12,12,12,12,12,12
06067988300,38.6941055,-121.1564584,0,1,0,0,2,0,1,0,5,5,2,2,0,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,32,32,32,32,32,32,32
06077000100,37.953996,-121.2853628,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,5,5,5
06077000300,37.952421,-121.3020724,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,5,5,5
06077000401,37.9613437,-121.3057992,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,5,5,5
06077000402,37.9640353,-121.2901386,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,5,5,5
06077000500,37.9626057,-121.2768386,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,5,5,5
06077000600,37.9483459,-121.2731105,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,5,5,5
06077000700,37.9431727,-121.2878729,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,5,5,5
06077000801,37.9405169,-121.3145235,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,5,5,5
06077000900,37.9577717,-121.3278662,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,5,5,5
06077001000,37.9661183,-121.347405,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,5,5,5
06077001101,37.9761614,-121.3288819,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,5,5,5
06077001102,37.9675673,-121.3254307,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,5,5,5
06077001200,37.9724931,-121.3089795,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,5,5,5
06077001300,37.9747159,-121.2928911,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,5,5,5
06077001400,37.9853105,-121.299006,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,5,5,5
06077001500,37.9805494,-121.2764321,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,5,5,5
06077001600,37.9651247,-121.2685355,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,5,5,5
06077001700,37.9774362,-121.2573976,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,5,5,5
06077001800,37.9672954,-121.254226,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,5,5,5
06077001900,37.9516762,-121.2605554,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,5,5,5
06077002000,37.954985,-121.2449753,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,5,5,5
06077002100,37.9376415,-121.2438699,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,5,5,5
06077002201,37.9313083,-121.2686436,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,5,5,5
06077002202,37.9333088,-121.2572972,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,5,5,5
06077002300,37.9292396,-121.278407,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,5,5,5
06077002401,37.9290303,-121.2897337,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,5,5,5
06077002402,37.9162284,-121.2839329,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,5,5,5
06077002503,37.9206017,-121.302748,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,5,5,5
06077002504,37.9244359,-121.3103842,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,5,5,5
06077002701,37.9647921,-121.2359945,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,5,5,5
06077002702,37.9618698,-121.2192849,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,5,5,5
06077002800,37.9156575,-121.2537583,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,5,5,5
06077003106,38.0003872,-121.362321,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,5,5,5
06077003108,38.0093048,-121.3621535,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,5,5,5
06077003109,38.0092936,-121.3447729,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,5,5,5
06077003110,38.0063696,-121.3236839,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,5,5,5
06077003111,37.9941419,-121.3245319,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,5,5,5
06077003112,37.9919111,-121.3395677,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,5,5,5
06077003113,37.983791,-121.3238468,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,5,5,5
06077003114,37.9813779,-121.3566706,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,5,5,5
06077003203,38.0173661,-121.336835,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,5,5,5
06077003205,38.024444,-121.3338763,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,5,5,5
06077003208,38.0473226,-121.3364443,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,5,5,5
06077003209,38.0358618,-121.3284665,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,5,5,5
06077003210,38.0330943,-121.3465815,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,5,5,5
06077003213,38.0354834,-121.3533471,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,5,5,5
06077003214,38.0403551,-121.3565447,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,5,5,5
06077003215,38.0297286,-121.3879989,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,5,5,5
06077003216,38.0244365,-121.3526635,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,5,5,5
06077003217,38.0224563,-121.3549153,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,5,5,5
06077003305,38.0019053,-121.3072654,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,5,5,5
06077003306,38.0148793,-121.3066509,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,5,5,5
06077003307,38.0131208,-121.31597,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,5,5,5
06077003308,37.9905867,-121.308748,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,8,8,8
06077003310,38.0245526,-121.3141008,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,5,5,5
06077003311,38.0349259,-121.3162854,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,5,5,5
06077003312,37.995688,-121.3014143,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,5,5,5
06077003313,37.9973494,-121.2955499,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,5,5,5
06077003403,38.0361301,-121.3040245,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,5,5,5
06077003404,38.0327016,-121.287041,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,5,5,5
06077003405,38.0255205,-121.2861975,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,5,5,5
06077003406,38.0247217,-121.3027511,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,5,5,5
06077003407,38.0094599,-121.2957942,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,5,5,5
06077003409,38.0025906,-121.285182,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,5,5,5
06077003410,38.014821,-121.2878243,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,5,5,5
06077003500,38.0298609,-121.2450807,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,5,5,5
06077003601,37.9949416,-121.2262076,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,5,5,5
06077003602,38.0018256,-121.1809166,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,5,5,5
06077003700,37.9350761,-121.190401,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,5,5,5
06077003801,37.9086799,-121.3121279,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,5,5,5
06077003802,37.9058022,-121.2968776,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,5,5,5
06077003803,37.885527,-121.2688218,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,5,5,5
06077003900,37.9269308,-121.4581872,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,5,5,5
06077004001,38.1304593,-121.4633246,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,5,5,5
06077004002,38.0505383,-121.382132,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,5,5,5
06077004102,38.0822443,-121.2646161,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,5,5,5
06077004104,38.1305265,-121.3204173,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,5,5,5
06077004105,38.1663993,-121.3290413,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,5,5,5
06077004106,38.1241929,-121.3575793,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,5,5,5
06077004201,38.1377405,-121.2975153,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,5,5,5
06077004202,38.1480447,-121.287501,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,5,5,5
06077004203,38.1423442,-121.2785027,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,5,5,5
06077004204,38.1348549,-121.2806809,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,5,5,5
06077004302,38.1228276,-121.280177,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,5,5,5
06077004303,38.1227092,-121.2973297,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,5,5,5
06077004305,38.1075416,-121.2979405,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,5,5,5
06077004307,38.1084701,-121.2845139,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,5,5,5
06077004308,38.1085229,-121.2760564,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,5,5,5
06077004402,38.1086488,-121.2580651,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,5,5,5
06077004403,38.1229626,-121.2686833,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,5,5,5
06077004404,38.1263177,-121.2524178,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,5,5,5
06077004501,38.1434699,-121.2583284,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,5,5,5
06077004502,38.1342162,-121.2596577,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,5,5,5
06077004600,38.1980539,-121.2708622,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,5,5,5
06077004701,38.1621306,-121.1494646,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,5,5,5
06077004703,38.228354,-121.0980636,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,5,5,5
06077004704,38.106309,-121.0464269,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,5,5,5
06077004800,37.9808776,-121.0367254,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,5,5,5
06077004901,37.7960045,-120.9929192,0,2,2,2,5,2,2,2,0,1,1,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,28,28,28,28,28,13,13,13,13,13,13
06077004902,37.8408351,-121.036072,0,2,2,2,5,2,2,2,0,1,1,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,28,28,28,28,28,13,13,13,13,13,13
06077005001,37.7341456,-121.123891,0,2,2,2,5,2,2,2,0,1,1,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,28,28,28,28,28,13,13,13,13,13,13
06077005003,37.7850141,-121.1158332,0,2,2,2,5,2,2,2,0,1,1,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,28,28,28,28,28,13,13,13,13,13,13
06077005004,37.728534,-121.1609082,0,2,2,2,5,2,2,2,0,1,1,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,28,28,28,28,28,13,13,13,13,13,13
06077005106,37.7321434,-121.2429025,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,8,8,8
06077005108,37.8041434,-121.2222157,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,8,8,8
06077005109,37.798966,-121.210707,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,8,8,8
06077005110,37.7985094,-121.200625,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,8,8,8
06077005113,37.8040048,-121.1893705,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,8,8,8
06077005114,37.7819068,-121.2229179,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,8,8,8
06077005119,37.8446844,-121.3027448,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,8,8,8
06077005122,37.7868413,-121.2731314,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,8,8,8
06077005123,37.8046754,-121.2438237,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,8,8,8
06077005124,37.8054262,-121.2311339,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,8,8,8
06077005125,37.8203178,-121.2302494,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,8,8,8
06077005126,37.8193804,-121.2217376,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,8,8,8
06077005127,37.8340882,-121.2811772,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,8,8,8
06077005129,37.8179738,-121.2887619,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,8,8,8
06077005130,37.8194204,-121.2797491,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,8,8,8
06077005131,37.8481254,-121.1751635,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,5,5,5
06077005132,37.7934323,-121.228666,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,8,8,8
06077005133,37.7885222,-121.2235218,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,8,8,8
06077005134,37.818579,-121.2386508,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,8,8,8
06077005135,37.8443852,-121.2384835,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,8,8,8
06077005202,37.7666663,-121.3695435,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,8,8,8
06077005206,37.7740044,-121.4950941,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,8,8,8
06077005207,37.7282495,-121.5028399,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,8,8,8
06077005208,37.7200089,-121.4337996,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,8,8,8
06077005209,37.7086246,-121.4243351,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,8,8,8
06077005210,37.7096379,-121.4447294,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,8,8,8
06077005302,37.7521308,-121.4207353,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,8,8,8
06077005303,37.7468443,-121.4304794,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,8,8,8
06077005305,37.758114,-121.4382804,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,8,8,8
06077005307,37.7508835,-121.4445217,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,8,8,8
06077005308,37.7436587,-121.4440468,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,8,8,8
06077005403,37.7328505,-121.4450292,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,8,8,8
06077005405,37.7324326,-121.421163,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,8,8,8
06077005406,37.7326916,-121.4305428,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,8,8,8
06077005501,37.7017335,-121.3122819,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,8,8,8
